road,id,model_type,name,lat,lon,length,quality_cat
N1,0,link,Box culvert,22.6000556,91.6699438,0.0007101587569033122,Z
N1,0,link,Box culvert,22.5994441,91.6703049,0.006271167808304767,Z
N1,0,link,Box culvert,22.5942219,91.6737771,0.0002290506494227218,Z
N1,0,link,Km post missing,22.5939997,91.6738327,0.010331347389863655,Z
N1,0,link,Info.Missing,22.584583,91.6780827,0.0011931214900408743,Z
N1,0,link,Bridge end,22.5834997,91.6785827,0.0031436362544021903,Z
N1,0,link,Road to Katirhat (Z1087),22.580666,91.6799438,0.00297270318061047,Z
N1,0,link,Box culvert,22.5779438,91.6811382,0.0017180350549389838,Z
N1,0,link,Km post missing,22.5763604,91.6818049,0.00887239776384999,Z
N1,0,link,Km post missing,22.5679716,91.6846941,0.004022854972529326,Z
N1,0,link,Bridge start,22.5641389,91.6859163,0.00014165468576711978,Z
N1,0,link,Bridge end,22.564,91.6859441,0.0015836071893013664,Z
N1,0,link,Box culvert,22.5624722,91.6863608,0.0031478669047434746,Z
N1,0,link,Km post missing,22.5594444,91.6872219,0.008399746432481812,Z
N1,0,link,Ctg 32 km,22.5514167,91.6896941,0.008946120863259147,Z
N1,0,link,Km post missing,22.5438886,91.6945274,0.00905800651909766,Z
N1,0,link,Ctg 30 km,22.5354997,91.6979441,0.009119054069912194,Z
N1,0,link,Km post missing,22.5273049,91.7019444,0.008597010067461488,Z
N1,0,link,Bridge start,22.519416,91.7053611,0.00015638860599517365,Z
N1,0,link,Bridge end,22.519265407228914,91.70540328072288,0.0005647366327792869,Z
N1,0,link,Ctg 28 km,22.5187216,91.7055556,0.0028203023543594977,Z
N1,0,link,Bridge end,22.5161667,91.70675,0.001602738784080246,Z
N1,0,link,Box culvert,22.5147222,91.7074444,0.0017073465084739587,Z
N1,0,link,Bridge start,22.5131389,91.7080833,0.00038689329278356727,Z
N1,0,link,Bridge end,22.5127778,91.7082222,0.0023315407137803426,Z
N1,0,link,Km post missing,22.5106111,91.7090833,0.0034922279679303805,Z
N1,0,link,Bridge start,22.5074444,91.7105556,0.00016187751542618456,Z
N1,0,link,Bridge end,22.5073056,91.7106389,0.00482003944485332,Z
N1,0,link,Box culvert,22.503,91.7128056,0.0005098934790752564,Z
N1,0,link,Km post missing,22.5025556,91.7130556,0.006304009759668054,Z
N1,0,link,Bridge end,22.4968052,91.7156389,0.0026500436373805263,Z
N1,0,link,Km post missing,22.494583,91.7170827,0.009494217278425924,Z
N1,0,link,Ctg 24 km,22.4854163,91.7195549,0.008030534019602636,Z
N1,0,link,Bridge start,22.4775271,91.7210549,0.0002290263958587528,Z
N1,0,link,Bridge end,22.4773049,91.7211104,0.0008089438361248731,Z
N1,0,link,Info.Missing,22.4765271,91.7213327,0.008001744292962605,Z
N1,0,link,Box culvert,22.4694438,91.7250549,0.0011553984940265779,Z
N1,0,link,Ctg 22 km,22.468416,91.7255827,0.009043151450679094,Z
N1,0,link,Km post missing,22.4603056,91.7295827,0.001888923529425193,Z
N1,0,link,Bridge end,22.4586389,91.7304716,0.007314898343384965,Z
N1,0,link,Info.Missing,22.45182350044248,91.7331283022124,0.009053092009131108,Z
N1,0,link,Km post missing,22.4433886,91.7364163,0.009032431108506416,Z
N1,0,link,Km post missing,22.4349719,91.7396941,0.0017953768100368857,Z
N1,0,link,Box culvert,22.4333049,91.7403608,0.002809278718814229,Z
N1,0,link,Bridge start,22.4307493,91.7415274,0.00036216087585799154,Z
N1,0,link,Bridge end,22.4304438,91.7417219,0.004152655256578533,Z
N1,0,link,Km post missing,22.4269716,91.7439997,0.009140917505917537,Z
N1,0,link,Km post missing,22.4198882,91.7497774,0.0015034746190089412,Z
N1,0,link,Bridge start,22.4185549,91.7504722,0.0003391210550769351,Z
N1,0,link,Bridge end,22.4182771,91.7506667,0.007355493152741601,Z
N1,0,link,Km post missing,22.4119167,91.7543611,0.0035853832208016744,Z
N1,0,link,Box culvert,22.4084167,91.7551389,1.810429709672308e-05,Z
N1,0,link,Start of Bituminous Pavement,22.40839921010101,91.75514357643098,0.005358871940530169,Z
N1,0,link,Km post missing,22.4032222,91.7565278,0.00456146711157403,Z
N1,0,link,Bridge end,22.3988052,91.7576667,0.0044264542853165246,Z
N1,0,link,Km post missing,22.3944997,91.7586944,0.00245265867376543,Z
N1,0,link,Box culvert,22.3921108,91.75925,0.0031222416962817033,Z
N1,0,link,Bridge start,22.3892497,91.7605,0.0005471497418471484,Z
N1,0,link,Bridge end,22.3887497,91.7607222,0.002812205321454841,Z
N1,0,link,Km post missing,22.3861663,91.7618333,0.009058686463829062,Z
N1,0,link,Km post missing,22.379166,91.7675827,0.004172715626786852,Z
N1,0,link,Bridge end,22.3762254893617,91.77054326631206,0.007947501887687784,Z
N1,0,link,Km post missing,22.369166,91.7741938,0.0034723112878790826,Z
N1,0,link,End of Bituminous Road,22.3691382,91.777666,0.011441789871344508,Z
N1,0,link,The chittagong city area starts from Alongka cinema Hall,22.3586667,91.7822771,0.06881343219023782,Z
N1,0,link,Km post missing,22.3646111,91.8508333,0.008814462862818978,Z
N1,0,link,Km post missing,22.3561111,91.8531667,0.008807725219376514,Z
N1,0,link,Km post missing,22.3473886,91.8519444,0.005155178566254715,Z
N1,0,link,Bridge end,22.3423608,91.8530833,0.003631981059973639,Z
N1,0,link,Km post missing,22.3387497,91.8534722,0.0008338801952327651,Z
N1,0,link,Bridge end,22.3380274,91.8538889,0.0007478694070520901,Z
N1,0,link,Bridge start,22.3373886,91.8542778,0.00043927831724014006,Z
N1,0,link,Bridge end,22.3370274,91.8545278,0.006300863947111535,Z
N1,0,link,Km post missing,22.3314716,91.8515556,0.008867389311970996,Z
N1,0,link,Km post missing,22.3228327,91.8535556,0.007673806523488635,Z
N1,0,link,Bridge start,22.3153611,91.8553056,0.00014163509452148765,Z
N1,0,link,Bridge end,22.3152222,91.8553333,0.00033790568210724395,Z
N1,0,link,"Cox,s Bazar 143 km,Patiya 16 km",22.3148889,91.8553889,0.004601148139325919,Z
N1,0,link,Road to Balakkhati (Z1065),22.3106111,91.8570833,0.00302369582133867,Z
N1,0,link,Box culvert,22.30825,91.8589722,0.0013800125253104493,Z
N1,0,link,Cox's Bazar 142 km,22.3071944,91.8598611,0.006476967359800267,Z
N1,0,link,Box culvert,22.3021667,91.8639444,0.0028063736066350656,Z
N1,0,link,Cox's Bazar 141km,22.2998886,91.8655833,0.00878482103460505,Z
N1,0,link,Cox's Bazar 140km,22.2919441,91.8693327,0.00041292019809784764,Z
N1,0,link,Road to Arowana (Z1018),22.2916663,91.8696382,0.0015010263988422432,Z
N1,0,link,Box culvert,22.2916108,91.8711382,0.004212403788811413,Z
N1,0,link,Box culvert,22.293583,91.8748604,0.002460265971392687,Z
N1,0,link,Bridge start,22.2946386,91.8770827,0.0006460310983255253,Z
N1,0,link,Cox's Bazar 139 km,22.2949163,91.877666,0.008644984458624697,Z
N1,0,link,Box Culvert,22.2983886,91.885583,0.0007682809121634606,Z
N1,0,link,Cox's Bazar 138 km,22.2985552,91.886333,0.005418377975009162,Z
N1,0,link,Road to Kaliganj (Z1071),22.3,91.8915552,0.0014046393594053582,Z
N1,0,link,Cox's Bazar 137 km,22.3005833,91.892833,0.008981015753799008,Z
N1,0,link,"Cox,s Bazar 136 km,Patiya 11 km",22.3027222,91.9015556,0.0009769295573455153,Z
N1,0,link,Box culvert,22.3029722,91.9025,0.008482248311613035,Z
N1,0,link,"Cox,s Bazar 135 km,Patiya 10 km",22.3053611,91.9106389,0.0027506215915725817,Z
N1,0,link,Box culvert,22.3070556,91.9128056,0.003953828119686345,Z
N1,0,link,Road to Kaliganj (Z1070),22.3096944,91.91575,0.0025557027467951812,Z
N1,0,link,Box culvert,22.3114167,91.9176382,0.006438731711292386,Z
N1,0,link,Box culvert,22.3156389,91.9224993,0.0011118702981904396,Z
N1,0,link,Road to Kalurghat (N107),22.3158889,91.9235827,0.001836006301735504,Z
N1,0,link,Km post missing,22.3155556,91.9253882,0.009315855730949864,Z
N1,0,link,Km post missing,22.31375,91.9345274,0.0093618592517733,Z
N1,0,link,Km post missing,22.3136389,91.9438886,0.00538200350521029,Z
N1,0,link,Box culvert,22.3098611,91.9477219,0.0034669966902181088,Z
N1,0,link,Info.Missing,22.3067222,91.9491941,0.007496833990428527,Z
N1,0,link,Km post missing,22.3025,91.9553889,0.009631035193064765,Z
N1,0,link,Km post missing,22.3009167,91.9648889,0.009503940507492092,Z
N1,0,link,Km post missing,22.2979441,91.973916,0.006901875572615995,Z
N1,0,link,Road to Boalkhali (Z1059),22.295333,91.9803049,0.002266865187880937,Z
N1,0,link,Km post missing,22.2934997,91.9816382,0.0018056076927163577,Z
N1,0,link,Road to Anowara (R170),22.291833,91.9823327,0.007273039093109986,Z
N1,0,link,Km post missing,22.2878052,91.9883886,0.0035290496397867755,Z
N1,0,link,Bridge end,22.2863052,91.991583,0.0058142535591336865,Z
N1,0,link,Km post missing,22.2836386,91.9967497,0.010666884441108923,Z
N1,0,link,Info.Missing,22.2761938,92.0043889,0.00410562704833559,Z
N1,0,link,Box culvert,22.2722493,92.0055278,0.0046472105665658694,Z
N1,0,link,Km post missing,22.2676104,92.0058056,0.005655292133655805,Z
N1,0,link,Bridge end,22.26210145564516,92.00708382580645,0.003276004986686799,Z
N1,0,link,Km post missing,22.259,92.0081389,0.003593236101341057,Z
N1,0,link,Box culvert,22.2557222,92.0096111,0.00247985612889294,Z
N1,0,link,Box culvert,22.2538611,92.01125,0.0029858051008043703,Z
N1,0,link,Km post missing,22.2517222,92.0133333,0.0030804799772158453,Z
N1,0,link,Box culvert,22.249333,92.0152778,0.0058219917665628534,Z
N1,0,link,Km post missing,22.2449997,92.019166,0.004597159281556684,Z
N1,0,link,Box culvert,22.2410552,92.0215271,0.004152380768911876,Z
N1,0,link,Box culvert,22.2371941,92.0230549,0.001186668487821465,Z
N1,0,link,Info.Missing,22.236083,92.0234716,0.004612139655307009,Z
N1,0,link,Bridge start,22.2316938,92.0248882,0.00012423594487556033,Z
N1,0,link,Bridge end,22.2315827,92.0249438,0.0037863676855253536,Z
N1,0,link,Info.Missing,22.227916,92.0258882,3.931513703368949e-05,Z
N1,0,link,Bridge start,22.2278882,92.025916,0.0001145253247079129,Z
N1,0,link,Bridge end,22.2277771,92.0259438,0.0039191316908216995,Z
N1,0,link,Box culvert,22.2240271,92.0270827,0.0048452247718774166,Z
N1,0,link,Km post missing,22.2192493,92.0278882,0.0022085948836305797,Z
N1,0,link,Box culvert,22.2170549,92.0281382,0.004572728858133824,Z
N1,0,link,Road To Dhupchheri (Z1026),22.2131389,92.0304993,0.0020096676839695916,Z
N1,0,link,Km post missing,22.2116111,92.0318049,0.005349840664918766,Z
N1,0,link,Bridge end,22.2080278,92.0357774,0.0024296204559555064,Z
N1,0,link,Bridge start,22.2059444,92.0370274,0.00012428069037959374,Z
N1,0,link,Bridge end,22.2058889,92.0371386,0.0010064483493940678,Z
N1,0,link,Km post missing,22.2054167,92.0380274,0.009332811469753954,Z
N1,0,link,Info.Missing,22.1977774,92.0433886,0.006368567585413,Z
N1,0,link,Road to Barma (Z1036),22.1917219,92.0453608,0.002320203801394497,Z
N1,0,link,Info.Missing,22.1897497,92.046583,0.008884617356424224,Z
N1,0,link,Info.Missing,22.1822771,92.0513889,0.008927741270890705,Z
N1,0,link,Km post missing,22.1735827,92.0534167,0.008489130290554996,Z
N1,0,link,Km post missing,22.1652222,92.0548889,0.009573652920917811,Z
N1,0,link,Km post missing,22.1629722,92.0641944,0.004654714823702361,Z
N1,0,link,Bridge start,22.1596667,92.0674716,0.004517516389566229,Z
N1,0,link,Km post missing,22.156,92.0701104,0.0051303834720199375,Z
N1,0,link,Bridge end,22.1508889,92.069666,0.0017511828716624013,Z
N1,0,link,"Cox,s Bazar 111 km,Kasherhat 5 km",22.1491386,92.0696104,0.00847393982631554,Z
N1,0,link,Keranirhat 4 km,22.1406663,92.0697771,0.007228662684066678,Z
N1,0,link,Box Culvert,22.1334441,92.0700827,0.001393635479598301,Z
N1,0,link,"Cox,s Bazar 109 km",22.1320549,92.0701938,0.0012695955418933263,Z
N1,0,link,Bridge start,22.1308049,92.070416,0.0003435517137212427,Z
N1,0,link,Bridge end,22.1304716,92.0704993,0.001977744538611183,Z
N1,0,link,Bridge start,22.1285271,92.0708604,0.00025610810217593146,Z
N1,0,link,Bridge end,22.1282771,92.070916,0.004301974998763544,Z
N1,0,link,Info.Missing,22.1240271,92.0715827,0.0032423704368876234,Z
N1,0,link,Box culvert,22.1208049,92.0719438,0.005630335965996942,Z
N1,0,link,Km post missing,22.1151944,92.072416,0.009079064712290783,Z
N1,0,link,Km post missing,22.1062222,92.0738049,0.006939270080492914,Z
N1,0,link,Box culvert,22.0993052,92.0743604,0.0019255228588629294,Z
N1,0,link,Km post missing,22.097583,92.0752216,0.007674351261826118,Z
N1,0,link,"Cox,s Bazar 104 km",22.092833,92.0812493,0.00895496783355703,Z
N1,0,link,"Cox,s Bazar 103 km,Pasea 5 km",22.0876941,92.088583,0.00890032567100386,Z
N1,0,link,"Cox,s Bazar 102 km,Pasha 3 km",22.0826104,92.0958886,0.0027915330555141594,Z
N1,0,link,Box culvert,22.081166,92.0982774,0.0062458610583353705,Z
N1,0,link,Km post missing,22.0752216,92.1001944,0.006619911649706547,Z
N1,0,link,Bridge end,22.0698049,92.104,0.0016724363097001319,Z
N1,0,link,"Cox,s Bazar 100 km,Pasra 2 km",22.0686938,92.10525,0.005168750156467659,Z
N1,0,link,Bridge end,22.0638611,92.1070833,0.0034770125179523948,Z
N1,0,link,Km post missing,22.0604722,92.1078611,0.008854996427443841,Z
N1,0,link,Km post missing,22.0516944,92.1090278,0.007587242547855657,Z
N1,0,link,Box culvert,22.0443052,92.1073056,0.0013196564742433267,Z
N1,0,link,Km post missing,22.0434441,92.1063056,0.006775569995947379,Z
N1,0,link,"Cox.s Bazar 96 km,Lohaona 3 km",22.037083,92.1039722,0.008177618513968433,Z
N1,0,link,Bridge start,22.028916,92.1035556,0.0005478555284022638,Z
N1,0,link,Km post missing,22.0284438,92.1032778,0.00013892001295480542,Z
N1,0,link,Bridge end,22.0283327,92.1031944,0.007839895045856962,Z
N1,0,link,"Cox,s Bazar 94 km,Lohaona 1 km",22.020666,92.1015556,0.008598095075074164,Z
N1,0,link,"Cox,s Bazar 93 km,Lohagora 6 km",22.0153056,92.094833,0.008226726694133447,Z
N1,0,link,"Cox,s Bazar 92 km,Lohagra 0 km",22.0074167,92.0924997,0.00870868635616343,Z
N1,0,link,Box culvert,21.9999441,92.0880274,0.0001145010917003484,Z
N1,0,link,"Cox,s Bazar 87 km",21.999833,92.0879997,0.008659193394881205,Z
N1,0,link,Bridge start,21.9913886,92.086083,0.0005270568185704449,Z
N1,0,link,Bridge end,21.9908886,92.0859163,0.00017569615817950623,Z
N1,0,link,"Cox,s Bazar 86 km,Chokaria 28 km",21.9907219,92.0858608,0.005255333270123819,Z
N1,0,link,Bridge end,21.9860552,92.0834441,0.0035053499055005344,Z
N1,0,link,"Cox,s Bazar 87 km,Chokaria 27 km",21.9829716,92.0817771,0.005006560388125133,Z
N1,0,link,Box culvert,21.9798882,92.0778327,0.00321675474975197,Z
N1,0,link,Box culvert,21.9789716,92.0747493,0.001142000630472464,Z
N1,0,link,"Cox,s Bazar 88 km,Chowria 27 km",21.9781104,92.0739993,0.008633256113422357,Z
N1,0,link,"Cox,s Bazar 83 km,Chokaria 25 km",21.9729438,92.0670827,0.0016101097664469343,Z
N1,0,link,Road to Banskhali (R171),21.9720827,92.0657222,0.004944230145327301,Z
N1,0,link,Box culvert,21.967666,92.0635,0.0024395167246870873,Z
N1,0,link,Km post missing,21.9654167,92.0625556,0.0034833135747416783,Z
N1,0,link,Bridge start,21.9620278,92.0633611,0.0035751997272936544,Z
N1,0,link,Box culvert,21.9590833,92.0653889,0.0017288988865760437,Z
N1,0,link,Km post missing,21.9578333,92.0665833,0.006351909732512527,Z
N1,0,link,Bridge start,21.9516111,92.0678604,0.00016670000000118534,Z
N1,0,link,Bridge end,21.9514444,92.0678604,0.0025224172890309458,Z
N1,0,link,Info.Missing,21.9489441,92.0675271,0.008930637852361428,Z
N1,0,link,Km post missing,21.940583,92.0643889,0.007809874882482294,Z
N1,0,link,Box culvert,21.9333608,92.0614167,0.0013199490634100528,Z
N1,0,link,"Cox,s Bazar 78 km",21.9322216,92.06075,0.0029976221042634804,Z
N1,0,link,Box culvert,21.9296104,92.0592778,0.006077675553204631,Z
N1,0,link,"Cox,s Bazar 77 km/Start of Cox's Bazar Road Division. / Cox,s Bazar 77 km/Start of Cox's Bazar Road Division.",21.9235827,92.0585,0.008968922633183551,Z
N1,0,link,"Cox,s Bazar 76 km",21.9148333,92.0604722,0.00890000693595468,Z
N1,0,link,"Cox,s Bazar 75 km",21.9059444,92.0609167,0.008949915549322798,Z
N1,0,link,"Cox,s Bazar 74 km",21.8969997,92.0612222,0.008686088672123601,Z
N1,0,link,"Cox,s Bazar 73 km",21.8883886,92.0600833,0.009028153230866627,Z
N1,0,link,Cox's Bazar 72 km,21.879416,92.0590833,0.004500085870291969,Z
N1,0,link,Box culvert,21.874916,92.0591111,0.004416787489794061,Z
N1,0,link,Info.Missing,21.8704993,92.0591389,0.008007446140934902,Z
N1,0,link,Box culvert,21.8625,92.0595,0.0008682375366236715,Z
N1,0,link,Km post missing,21.8616389,92.0596111,0.002556330921454245,Z
N1,0,link,Bridge end,21.8592222,92.0604444,0.0064936850616590484,Z
N1,0,link,"Cox,s Bazar 69 km",21.85275,92.0609722,0.002250171735668252,Z
N1,0,link,Box culvert,21.8505,92.0609444,0.006628082332018861,Z
N1,0,link,"Cox,s Bazar 68 km",21.8441386,92.0628056,0.004775529057598929,Z
N1,0,link,Box culvert,21.8399719,92.0651389,0.004316233693855976,Z
N1,0,link,"Cox,s Bazar 67 km",21.8363052,92.067416,0.004379797695103428,Z
N1,0,link,Road to Paharchaanda(Z1125),21.8322216,92.0689993,0.0047242847130560825,Z
N1,0,link,Cox's Bazar 66 km,21.8280827,92.0712771,0.0026346511002416956,Z
N1,0,link,Bridge start,21.8256938,92.0723882,0.0004488070632209882,Z
N1,0,link,Bridge end,21.8252771,92.0725549,0.004656395973282665,Z
N1,0,link,Box culvert,21.8208882,92.0741104,0.001361383873123635,Z
N1,0,link,Cox's Bazar 65km,21.8195271,92.0741382,0.001571290262807464,Z
N1,0,link,Box culvert,21.8179716,92.073916,0.007083919302192069,Z
N1,0,link,Cox.s Bazar 64 km,21.8119444,92.0776382,0.00881408381285385,Z
N1,0,link,Bridge start,21.8031389,92.0772493,0.00011452532471135936,Z
N1,0,link,Bridge end,21.8030278,92.0772771,0.00011109999999803222,Z
N1,0,link,"Cox,s Bazar 63 km",21.8029167,92.0772771,0.00879308216554613,Z
N1,0,link,"Cox,s Bazar 62 km",21.7941941,92.0783882,0.007720879779531102,Z
N1,0,link,Box culvert,21.7864997,92.0790271,0.0012025487349791421,Z
N1,0,link,"Cox,s Bazar 61 km",21.7853052,92.079166,0.0016149261345316712,Z
N1,0,link,Box culvert,21.7836941,92.0792771,0.007244038007216106,Z
N1,0,link,"Cox,s Bazar 60 km",21.7782493,92.0840552,0.0026625894764293976,Z
N1,0,link,Box culvert,21.7758049,92.0851108,0.0023354721685372223,Z
N1,0,link,Intersection with Z1126,21.7737216,92.0840552,0.0005555800032337959,Z
N1,0,link,Box culvert,21.7732771,92.0837219,0.0027310528153039527,Z
N1,0,link,"Cox,s Bazar 59 km",21.7713049,92.0818327,0.003119296672338346,Z
N1,0,link,Bridge end,21.7693327,92.079416,0.0038918187856027686,Z
N1,0,link,Road to Tuabazar (Z1127),21.7664722,92.0767771,0.002025458491300706,Z
N1,0,link,Km post missing,21.7646389,92.075916,0.005033908907599719,Z
N1,0,link,Road to Badarkhali (R172),21.7596389,92.0764993,0.0049725901791693,Z
N1,0,link,"Cox,s Bazar 57 km",21.7546944,92.0770271,0.008945359514858546,Z
N1,0,link,"Cox,s Bazar 56 km",21.7466386,92.080916,0.008913461249704829,Z
N1,0,link,Cox's Bazar 55 km,21.738083,92.0834163,0.006511923164472274,Z
N1,0,link,Box culvert,21.7315827,92.0838052,0.0015836440256584803,Z
N1,0,link,Bridge start,21.7299993,92.083833,0.00036109999999922593,Z
N1,0,link,Bridge end,21.7296382,92.083833,0.000611732008317697,Z
N1,0,link,"Cox,s Bazar 54 km",21.7290271,92.0838608,0.007512603573327061,Z
N1,0,link,Road to Alikadam(Z1005),21.7215549,92.0830827,0.0013667825174513305,Z
N1,0,link,Cox's Bazar 53km,21.7204716,92.0822493,0.008389449928332557,Z
N1,0,link,"Cox,s Bazar 52 km",21.7120833,92.0821104,0.004546664766622401,Z
N1,0,link,Box culvert,21.7080278,92.0800549,0.004147915511433499,Z
N1,0,link,"Cox,s Bazar 51 km",21.7040556,92.0788604,0.0027355626642417336,Z
N1,0,link,Box culvert,21.7013611,92.0783882,0.006025250219695271,Z
N1,0,link,Cox's Bazar 50km,21.6957497,92.0805827,0.008902951376367619,Z
N1,0,link,Cox's Bazar 49km,21.6868608,92.0800827,0.00896184395311879,Z
N1,0,link,Cox's Bazar 48 km,21.678416,92.0770827,0.00801280002246229,Z
N1,0,link,Box culvert,21.6704438,92.0762771,0.0009162510845819535,Z
N1,0,link,"Cox,s Bazar 47 km",21.6695549,92.0760549,0.00899648438447086,Z
N1,0,link,"Cox,s Bazar 46 km",21.6606111,92.0750827,0.008901765083959845,Z
N1,0,link,"Cox,s Bazar 45 km",21.6518056,92.0737771,0.002653847224315368,Z
N1,0,link,Bridge end,21.6491941,92.0733049,0.00011109999999803222,Z
N1,0,link,Box culvert,21.649083,92.0733049,0.0022784760455198537,Z
N1,0,link,Box culvert,21.6468052,92.0733604,0.003946841370005415,Z
N1,0,link,"Cox,s Bazar 44 km",21.6428608,92.0732216,0.008884109583407913,Z
N1,0,link,"Cox,s Bazar 43 km",21.634833,92.0770271,0.008868754318956902,Z
N1,0,link,"Cox,s Bazar 42 km",21.6259716,92.0773882,0.009243728872047297,Z
N1,0,link,Cox's Bazar 41km,21.6197771,92.0705271,0.004050971838959664,Z
N1,0,link,Bridge end,21.6167771,92.0678049,0.0020049775784284794,Z
N1,0,link,"Z1131, Kutakhali-Maheshkhali",21.6150556,92.0667771,0.0032076635375329304,Z
N1,0,link,"Cox,s Bazar 40 km",21.61225,92.0652222,0.002487137347062264,Z
N1,0,link,Box culvert,21.610086825,92.06399479375,0.0031977480176534857,Z
N1,0,link,Box culvert,21.6073056,92.0624167,0.0034216531823089147,Z
N1,0,link,"Cox,s Bazar 39 km",21.6039167,92.0619444,0.0008875157539184101,Z
N1,0,link,Box culvert,21.603029505025123,92.061920540201,0.005309524071675132,Z
N1,0,link,Box culvert,21.5977219,92.0617778,0.0026754810352518426,Z
N1,0,link,Cox's Bazar 38km,21.5951108,92.0611944,0.006860709750456965,Z
N1,0,link,Box culvert,21.588583,92.0633056,0.002019966385849998,Z
N1,0,link,"Cox,s Bazar 37 km",21.5875274,92.0650278,0.008520972560101234,Z
N1,0,link,Cox's Bazar 36 km,21.5791938,92.0668049,0.00899076041500814,Z
N1,0,link,"Cox,s Bazar 35 km",21.5717216,92.0718049,0.008955434812448348,Z
N1,0,link,"Cox,s Bazar 34 km",21.5629444,92.0700271,0.0012033738612761283,Z
N1,0,link,Box Culvert,21.5618056,92.0696382,0.0010371887484957383,Z
N1,0,link,Box Culvert,21.5608333,92.0692771,0.0054907576107462,Z
N1,0,link,"Cos,x Bazar 33 km",21.5555,92.0679716,0.0002021947575986552,Z
N1,0,link,Bridge start,21.5553056,92.067916,0.00043125642024042333,Z
N1,0,link,Bridge end,21.5548889,92.0678049,0.006457512047223034,Z
N1,0,link,Bridge start,21.5484719,92.0670827,0.00039285438778278233,Z
N1,0,link,Bridge end,21.548083,92.0670271,0.0015125446638031583,Z
N1,0,link,"Cox,s Bazar 32 km",21.546583,92.0668327,0.008731836018273072,Z
N1,0,link,Cox's Bazar 31km,21.538333,92.0639722,0.008896546917203698,Z
N1,0,link,Cox.s Bazar 30 km,21.5294993,92.0650278,0.003032280140422907,Z
N1,0,link,Box culvert,21.5264716,92.0651944,0.00302880156002381,Z
N1,0,link,Bridge start,21.5234716,92.0656111,0.00016900215975035738,Z
N1,0,link,Bridge end,21.5233049,92.0656389,0.001242234148623607,Z
N1,0,link,Box culvert,21.5220827,92.0658611,0.0014492861173674811,Z
N1,0,link,"Cox,s Bazar 29 km",21.520666,92.0661667,0.0049743657384657605,Z
N1,0,link,Box culvert,21.5161111,92.068166,0.0038137685102746116,Z
N1,0,link,Box culvert,21.5126944,92.0698604,0.00016192899679160223,Z
N1,0,link,Cox.s Bazar 28 km,21.5125556,92.0699438,0.00632521370389977,Z
N1,0,link,Box culvert,21.5069722,92.072916,0.0025642866551864657,Z
N1,0,link,Cox's Bazar 27km,21.505,92.0745549,0.008482536168503915,Z
N1,0,link,Cox's Bazar 26km,21.4968608,92.0769438,0.008250768576320478,Z
N1,0,link,"Cox,s Bazar 25 km",21.4901941,92.0818049,0.008604230876731928,Z
N1,0,link,"Cox,s Bazar 24 km",21.4870274,92.0898052,0.008686601438995509,Z
N1,0,link,Cox.s Bazar 23 km,21.4793604,92.0938886,0.005411159537474037,Z
N1,0,link,Box culvert,21.4750549,92.0971663,0.0045081355137178035,Z
N1,0,link,"Cox,s Bazar 22 km",21.4713604,92.0997497,0.005392830011227913,Z
N1,0,link,Box culvert,21.4667216,92.1025,0.00316584361268667,Z
N1,0,link,"Cox,s Bazar 21 km",21.4635833,92.1029167,0.007166441684685966,Z
N1,0,link,"Cox,s Bazar 20 km",21.4564722,92.1038056,0.0067826597740135025,Z
N1,0,link,Box culvert,21.4512778,92.0994441,0.0016679269648289595,Z
N1,0,link,"Cox,s Bazar 19 km",21.4496108,92.0994997,0.006087516886217958,Z
N1,0,link,Box culvert,21.443833,92.1014167,0.0017568665999450276,Z
N1,0,link,Bridge start,21.4421663,92.1008611,0.00045972483074144114,Z
N1,0,link,Bridge end,21.4417497,92.1006667,0.0004946054690361982,Z
N1,0,link,"Cox,s Bazar 18 km",21.4413608,92.1003611,0.007400968118429903,Z
N1,0,link,Box culvert,21.434583,92.0973886,0.0012034684956430228,Z
N1,0,link,"Cox,s Bazar 17 km",21.4334441,92.0969997,0.005264146502520181,Z
N1,0,link,Ramu old Section (N109),21.4284993,92.0951941,0.0010371432157641703,Z
N1,0,link,Box culvert,21.4283604,92.0941663,0.0027059732740690565,Z
N1,0,link,"Cox,s Bazar 16 km",21.4281104,92.0914719,0.009430511528541047,Z
N1,0,link,"Cox,s Bazar 15 km",21.4269716,92.0821104,0.0053566863721934005,Z
N1,0,link,Box culvert,21.4264716,92.0767771,0.0037028490868525276,Z
N1,0,link,"Cox,s Bazar 14 km",21.4267216,92.0730827,0.008775618462537016,Z
N1,0,link,Cox's Bazar 13km,21.4276938,92.0643611,0.008951686130002339,Z
N1,0,link,Box culvert,21.4280549,92.0554167,0.00027918753553069875,Z
N1,0,link,"Cox,s Bazar 12 km",21.4280827,92.0551389,0.008971713236621033,Z
N1,0,link,"Cox,s Bazar 11 km",21.4287771,92.0461941,0.00937821026528473,Z
N1,0,link,"Cox,s Bazar 10 km",21.4296938,92.0368608,0.008513505329771366,Z
N1,0,link,"Cox,s Bazar 9 km",21.430166,92.0283604,0.006718819570425917,Z
N1,0,link,Teknaf 79 km,21.4258049,92.0232493,0.009111936615772736,Z
N1,0,link,"Teknaf 78 km,Uttia 24 km",21.4199716,92.0302493,0.009037674573151968,Z
N1,0,link,"Teknaf 77 km,Uthia 23 km",21.4150556,92.037833,0.008854166976057476,Z
N1,0,link,Box culvert,21.4103056,92.0453052,0.000536498136065802,Z
